SSN,duration,credit_amount,age,checking_status_'<0',firstname,checking_status_'no checking',credit_history_'critical/other existing credit',lastname,credit_history_'no credits/all paid',purpose_'new car',purpose_radio/tv,savings_status_'<100',property_magnitude_'no known property',property_magnitude_'real estate',other_payment_plans_none,housing_own,housing_rent,class_good
829,36,10477,42,FALSE,elbaghl,TRUE,TRUE,elbaghl,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
830,12,2859,38,FALSE,3arnos,TRUE,FALSE,3arnos,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
831,13,882,23,FALSE,malbos,FALSE,TRUE,malbos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
832,12,1881,44,FALSE,elgahsh,FALSE,FALSE,elgahsh,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
833,18,1530,32,FALSE,elkhartyt,TRUE,TRUE,elkhartyt,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
834,6,1323,28,FALSE,elhomar,FALSE,TRUE,elhomar,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
835,36,3079,36,FALSE,elweza,TRUE,FALSE,elweza,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
836,24,2760,36,FALSE,elomda,FALSE,FALSE,elomda,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
837,36,2862,30,FALSE,elhassan,FALSE,FALSE,elhassan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
838,12,2133,52,FALSE,elghany,TRUE,FALSE,elghany,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
839,20,3485,44,FALSE,eltemsah,TRUE,TRUE,eltemsah,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
840,36,6229,23,TRUE,abo sena,FALSE,TRUE,abo sena,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
841,36,4473,31,FALSE,elkilany,FALSE,FALSE,elkilany,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
842,12,2012,61,FALSE,,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
843,24,3749,26,FALSE,assem,FALSE,FALSE,assem,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
844,30,2831,33,FALSE,iihab ,TRUE,TRUE,iihab ,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
845,21,2745,32,FALSE,ezzat ,FALSE,TRUE,ezzat ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
846,12,1262,49,TRUE,mohamed,FALSE,FALSE,mohamed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
847,24,6872,55,TRUE,aly,FALSE,FALSE,aly,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
848,9,918,30,FALSE,lol,FALSE,FALSE,lol,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
849,12,609,26,FALSE,lol,FALSE,FALSE,lol,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
850,4,601,23,FALSE,basbosa,TRUE,FALSE,basbosa,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
851,24,3234,23,TRUE,panganiban,FALSE,FALSE,panganiban,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
852,30,6742,36,FALSE,elgzar,TRUE,TRUE,elgzar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
853,24,1603,55,TRUE,gammal,FALSE,FALSE,gammal,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
854,36,2820,27,FALSE,dalal,FALSE,TRUE,dalal,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
855,12,1804,44,FALSE,elbaghl,FALSE,TRUE,elbaghl,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
856,18,1913,36,FALSE,3arnos,FALSE,FALSE,3arnos,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
857,6,3676,37,TRUE,malbos,FALSE,TRUE,malbos,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
858,12,1295,25,FALSE,elgahsh,FALSE,FALSE,elgahsh,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
859,12,1200,23,TRUE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
860,12,1101,27,FALSE,elhomar,TRUE,FALSE,elhomar,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
861,12,4675,20,FALSE,elweza,TRUE,FALSE,elweza,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
862,36,2225,57,FALSE,elomda,FALSE,FALSE,elomda,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
863,30,6350,31,TRUE,elhassan,FALSE,FALSE,elhassan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
864,12,1413,55,FALSE,elghany,TRUE,FALSE,elghany,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
865,10,1275,23,FALSE,eltemsah,FALSE,FALSE,eltemsah,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
866,24,2896,29,FALSE,abo sena,FALSE,FALSE,abo sena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
867,21,2241,50,FALSE,elkilany,TRUE,FALSE,elkilany,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
868,18,2389,27,TRUE,assem,FALSE,FALSE,assem,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
869,36,8133,30,FALSE,iihab ,TRUE,FALSE,iihab ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
870,18,2864,34,FALSE,ezzat ,FALSE,FALSE,ezzat ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
871,12,6078,32,FALSE,mohamed,FALSE,FALSE,mohamed,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
872,6,368,38,FALSE,aly,FALSE,FALSE,aly,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
873,12,385,58,TRUE,lol,FALSE,TRUE,lol,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
874,10,1048,23,FALSE,lol,FALSE,FALSE,lol,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
875,24,6419,44,TRUE,basbosa,FALSE,TRUE,basbosa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
876,24,1024,48,TRUE,panganiban,FALSE,FALSE,panganiban,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
877,24,2303,45,TRUE,elgzar,FALSE,FALSE,elgzar,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
878,9,458,24,FALSE,gammal,FALSE,FALSE,gammal,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
879,12,2246,60,TRUE,dalal,FALSE,TRUE,dalal,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
880,12,727,33,TRUE,elbaghl,FALSE,FALSE,elbaghl,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
881,18,1453,26,FALSE,3arnos,TRUE,FALSE,3arnos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
882,12,2171,29,FALSE,malbos,TRUE,FALSE,malbos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
883,9,2697,32,FALSE,elgahsh,TRUE,FALSE,elgahsh,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
884,12,1007,22,FALSE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
885,12,701,32,FALSE,elhomar,TRUE,TRUE,elhomar,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
886,12,626,24,TRUE,elweza,FALSE,FALSE,elweza,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
887,45,1845,23,TRUE,elomda,FALSE,FALSE,elomda,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
888,60,14027,27,FALSE,elhassan,FALSE,FALSE,elhassan,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
889,30,5771,25,FALSE,elghany,TRUE,TRUE,elghany,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
890,24,1525,34,FALSE,eltemsah,TRUE,FALSE,eltemsah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
891,22,1283,25,FALSE,abo sena,TRUE,FALSE,abo sena,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
892,6,518,29,FALSE,elkilany,TRUE,FALSE,elkilany,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
893,48,7119,53,TRUE,,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
894,24,3021,24,TRUE,assem,FALSE,FALSE,assem,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
895,48,2751,38,FALSE,iihab ,TRUE,TRUE,iihab ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
896,6,660,23,FALSE,ezzat ,TRUE,FALSE,ezzat ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
897,24,2463,27,FALSE,mohamed,TRUE,TRUE,mohamed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
898,18,2249,30,TRUE,aly,FALSE,FALSE,aly,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
899,48,14421,25,FALSE,lol,FALSE,FALSE,lol,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
900,18,3966,33,TRUE,lol,FALSE,TRUE,lol,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
901,30,3077,40,FALSE,basbosa,TRUE,TRUE,basbosa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
902,9,959,29,FALSE,panganiban,FALSE,FALSE,panganiban,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
903,9,745,28,FALSE,elgzar,FALSE,FALSE,elgzar,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
904,24,2684,35,FALSE,gammal,TRUE,TRUE,gammal,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
905,12,1393,47,FALSE,dalal,TRUE,FALSE,dalal,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
906,18,1880,32,TRUE,elbaghl,FALSE,TRUE,elbaghl,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
907,9,1199,67,FALSE,3arnos,FALSE,FALSE,3arnos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
908,24,3069,30,FALSE,malbos,FALSE,FALSE,malbos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
909,24,3972,25,FALSE,elgahsh,TRUE,FALSE,elgahsh,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
910,6,14896,68,TRUE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
911,36,2302,31,TRUE,elhomar,FALSE,FALSE,elhomar,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
912,8,731,47,TRUE,elweza,FALSE,TRUE,elweza,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
913,15,1433,25,TRUE,elomda,FALSE,TRUE,elomda,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
914,6,1338,62,FALSE,elhassan,TRUE,FALSE,elhassan,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
915,18,1295,27,FALSE,elghany,FALSE,TRUE,elghany,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
916,6,1872,36,TRUE,eltemsah,FALSE,TRUE,eltemsah,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
917,18,884,36,FALSE,abo sena,FALSE,TRUE,abo sena,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
918,24,2538,47,FALSE,elkilany,TRUE,FALSE,elkilany,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
919,24,3105,25,FALSE,assem,TRUE,FALSE,assem,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
920,48,7629,46,FALSE,iihab ,TRUE,TRUE,iihab ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
921,12,2171,38,TRUE,ezzat ,FALSE,TRUE,ezzat ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
922,18,2779,21,FALSE,mohamed,FALSE,FALSE,mohamed,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
923,9,1138,25,TRUE,aly,FALSE,TRUE,aly,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
924,12,1657,27,TRUE,lol,FALSE,FALSE,lol,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
925,21,2767,61,FALSE,lol,FALSE,FALSE,lol,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
926,18,1928,31,FALSE,basbosa,FALSE,TRUE,basbosa,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
927,36,2384,33,FALSE,panganiban,FALSE,FALSE,panganiban,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
928,9,1244,41,FALSE,elgzar,TRUE,TRUE,elgzar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
929,12,3331,42,FALSE,gammal,TRUE,TRUE,gammal,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
930,24,1597,54,FALSE,dalal,TRUE,TRUE,dalal,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
931,24,3863,32,FALSE,elbaghl,TRUE,FALSE,elbaghl,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
932,12,709,57,TRUE,3arnos,FALSE,FALSE,3arnos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
933,15,802,37,FALSE,malbos,FALSE,FALSE,malbos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
934,12,1736,31,FALSE,elgahsh,TRUE,FALSE,elgahsh,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
935,6,662,41,TRUE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
936,6,783,26,FALSE,elhomar,TRUE,FALSE,elhomar,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
937,21,1835,25,TRUE,elweza,FALSE,FALSE,elweza,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
938,6,932,39,FALSE,elomda,FALSE,TRUE,elomda,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
939,6,1374,36,TRUE,elhassan,FALSE,FALSE,elhassan,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
940,8,1164,51,TRUE,elghany,FALSE,TRUE,elghany,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
941,48,6143,58,TRUE,eltemsah,FALSE,TRUE,eltemsah,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
942,6,1204,35,FALSE,abo sena,TRUE,FALSE,abo sena,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
943,6,433,24,FALSE,elkilany,FALSE,FALSE,elkilany,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
944,12,1574,50,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
945,36,5800,34,FALSE,assem,FALSE,TRUE,assem,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
946,24,3161,31,TRUE,iihab ,FALSE,FALSE,iihab ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
947,8,907,26,FALSE,ezzat ,FALSE,FALSE,ezzat ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
948,12,3447,35,FALSE,mohamed,TRUE,FALSE,mohamed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
949,36,2712,41,TRUE,aly,FALSE,FALSE,aly,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
950,24,1938,32,TRUE,lol,FALSE,FALSE,lol,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
951,24,1851,33,FALSE,lol,TRUE,TRUE,lol,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
952,24,3512,38,FALSE,basbosa,FALSE,FALSE,basbosa,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
953,18,2427,42,FALSE,panganiban,FALSE,FALSE,panganiban,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
954,18,1190,55,TRUE,elgzar,FALSE,TRUE,elgzar,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
955,10,1546,31,FALSE,gammal,TRUE,FALSE,gammal,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
956,12,3017,34,FALSE,dalal,FALSE,FALSE,dalal,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
957,9,276,22,FALSE,elbaghl,FALSE,FALSE,elbaghl,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
958,12,926,38,FALSE,3arnos,TRUE,TRUE,3arnos,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
959,9,1391,27,FALSE,malbos,FALSE,FALSE,malbos,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
960,24,4057,43,FALSE,elgahsh,FALSE,FALSE,elgahsh,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
961,6,931,32,FALSE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
962,10,2901,31,FALSE,elhomar,TRUE,FALSE,elhomar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
963,12,684,40,TRUE,elweza,FALSE,FALSE,elweza,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
964,48,7476,50,TRUE,elomda,FALSE,FALSE,elomda,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
965,15,2221,20,FALSE,elhassan,TRUE,FALSE,elhassan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
966,12,4843,43,TRUE,elghany,FALSE,TRUE,elghany,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
967,18,2515,43,FALSE,eltemsah,TRUE,FALSE,eltemsah,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
968,12,3651,31,TRUE,abo sena,FALSE,FALSE,abo sena,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
969,4,1494,29,FALSE,elkilany,FALSE,FALSE,elkilany,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
970,48,5381,40,FALSE,assem,FALSE,FALSE,assem,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
971,12,3399,37,FALSE,iihab ,FALSE,FALSE,iihab ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
972,15,1478,44,TRUE,ezzat ,FALSE,TRUE,ezzat ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
973,6,1449,31,FALSE,mohamed,FALSE,FALSE,mohamed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
974,24,1743,48,FALSE,aly,FALSE,TRUE,aly,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
975,12,3077,52,FALSE,lol,TRUE,FALSE,lol,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
976,6,1766,21,FALSE,lol,TRUE,FALSE,lol,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
977,9,2030,24,FALSE,basbosa,FALSE,FALSE,basbosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
978,11,1154,57,FALSE,panganiban,TRUE,TRUE,panganiban,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
979,20,4272,24,TRUE,elgzar,FALSE,TRUE,elgzar,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
980,72,5595,24,FALSE,gammal,FALSE,FALSE,gammal,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
981,12,2122,39,TRUE,dalal,FALSE,TRUE,dalal,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
982,24,4139,27,FALSE,elbaghl,TRUE,TRUE,elbaghl,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
983,7,846,36,FALSE,3arnos,TRUE,FALSE,3arnos,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
984,15,1532,31,FALSE,malbos,TRUE,TRUE,malbos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
985,21,3976,35,FALSE,elgahsh,FALSE,FALSE,elgahsh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
986,12,766,66,FALSE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
987,24,1246,23,FALSE,elhomar,FALSE,FALSE,elhomar,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
988,12,1542,36,FALSE,elweza,TRUE,FALSE,elweza,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
989,24,929,31,FALSE,elomda,TRUE,FALSE,elomda,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
990,15,3029,33,FALSE,elhassan,TRUE,FALSE,elhassan,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
991,18,1533,43,FALSE,elghany,TRUE,FALSE,elghany,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
992,48,6681,38,FALSE,eltemsah,FALSE,FALSE,eltemsah,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
993,12,888,41,FALSE,abo sena,FALSE,FALSE,abo sena,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
994,18,4297,40,FALSE,elkilany,FALSE,FALSE,elkilany,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
